Time,Node,PortIndex,RxByte
+1068800000.0ns,s44,0,2071586396
+1068900000.0ns,s44,0,2073413396
+1069000000.0ns,s44,0,2075240396
+1069100000.0ns,s44,0,2077083702
+1069200000.0ns,s44,0,2079216349
+1069300000.0ns,s44,0,2081213225
+1069400000.0ns,s44,0,2084522002
+1069500000.0ns,s44,0,2086877002
+1069600000.0ns,s44,0,2088816502
+1069700000.0ns,s44,0,2090619502
+1069800000.0ns,s44,0,2093073502
+1069900000.0ns,s44,0,2096963821
+1070000000.0ns,s44,0,2099812700
+1070100000.0ns,s44,0,2102947700
+1070200000.0ns,s44,0,2105176937
+1070300000.0ns,s44,0,2107174937
+1070400000.0ns,s44,0,2110345080
+1070500000.0ns,s44,0,2113763603
+1070600000.0ns,s44,0,2115374905
+1070700000.0ns,s44,0,2117704300
+1070800000.0ns,s44,0,2120171800
+1070900000.0ns,s44,0,2122480300
+1071000000.0ns,s44,0,2125346800
+1071100000.0ns,s44,0,2127743750
